rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
233,167,7,0.0008101527429578148,0.9019172191619873,0.1961321234703064,0.9343113303184509,0.23932431638240814
234,189,7,0.0027656608111561454,0.8095275163650513,0.39315855503082275,0.8572407960891724,0.48946553468704224
235,192,7,0.00013695846244266008,0.33803385496139526,0.4644545912742615,0.34614136815071106,0.49216973781585693
236,193,7,0.00017278415984733897,0.9807913303375244,0.6575038433074951,0.9897480010986328,0.6882263422012329
237,265,7,0.00021524738964817658,0.378162145614624,0.966251015663147,0.3907611668109894,0.9965085387229919
238,344,7,0.00011181904060597603,0.6358591318130493,0.08259489387273788,0.6476629376411438,0.09600014239549637
239,406,7,0.00014118827017117752,0.5549523830413818,0.12368541955947876,0.5638318061828613,0.1446763128042221
240,419,7,0.0004956748034654623,0.9195101857185364,0.5191468596458435,0.9424239993095398,0.5611276626586914
241,441,7,0.00015488078216428086,0.9739271402359009,0.0016722837463021278,0.9829874038696289,0.036507103592157364
242,511,7,0.00027437713852762613,0.5455192923545837,0.5072149634361267,0.5516627430915833,0.5624796748161316
243,512,7,0.00014319312273891605,0.3242907226085663,0.14131970703601837,0.3312680721282959,0.16766227781772614
244,562,7,0.00013952564968877645,0.18803012371063232,0.27946868538856506,0.19876083731651306,0.3042258024215698
245,713,7,0.000333248921417173,0.3252243399620056,0.4428422152996063,0.3353244662284851,0.5138036012649536
246,731,7,0.0002680246371600248,0.9822142124176025,0.7824179530143738,0.9951564073562622,0.8126209378242493
247,763,7,0.00029825241283143455,0.42513415217399597,0.20781521499156952,0.4326767325401306,0.2636623680591583
248,23,6,0.00045411228093872325,0.9056732654571533,0.13364088535308838,0.9221422076225281,0.17983126640319824
249,61,6,0.0009036857917887886,0.9205304980278015,0.6910730004310608,0.9532409310340881,0.7314940690994263
250,78,6,2.303886489807283e-05,0.40165579319000244,0.3006327152252197,0.4042823016643524,0.31774696707725525
251,81,6,2.5014049920502046e-05,0.3520858585834503,0.19276633858680725,0.3556061387062073,0.20146508514881134
252,92,6,6.703369276550575e-05,0.5514481067657471,0.8732600212097168,0.5557191967964172,0.9167338013648987
