rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
1738,213,2,2.5531266523159957e-07,0.9909420609474182,0.6699407696723938,0.9930371642112732,0.6700865030288696
1739,216,2,1.7032597199317934e-07,0.9397351741790771,0.9894642233848572,0.9398168921470642,0.9922995567321777
1740,224,2,2.4179006388180824e-05,0.6995902061462402,0.9539368748664856,0.7025982141494751,0.963921844959259
1741,228,2,4.289503312548959e-07,0.9909420609474182,0.30206891894340515,0.9934149384498596,0.3023788332939148
1742,231,2,4.645078628229271e-05,0.8946393132209778,0.4382936358451843,0.9139820337295532,0.4418925344944
1743,234,2,3.831829342537674e-05,0.9538221955299377,0.664991557598114,0.9647963643074036,0.6721696257591248
1744,263,2,2.1527751982830523e-05,0.7056725025177002,0.9539368748664856,0.7083823680877686,0.9639352560043335
1745,276,2,8.361402348011637e-05,0.23624464869499207,0.9539369344711304,0.24491620063781738,0.9641071557998657
1746,280,2,4.7641219245164734e-05,0.5792698264122009,0.967793881893158,0.5870897769927979,0.9766016602516174
1747,286,2,1.3201169372756283e-05,0.36258700489997864,0.967793881893158,0.3688981831073761,0.9768407940864563
1748,291,2,1.0344086156521826e-06,0.7643074989318848,0.9806400537490845,0.7647305727005005,0.9852353930473328
1749,303,2,5.207393177375508e-05,0.9538222551345825,0.10113285481929779,0.9653518199920654,0.10808941721916199
1750,306,2,2.964069216915277e-05,0.5291381478309631,0.9677938222885132,0.5325677990913391,0.976848304271698
1751,307,2,4.368451627101422e-05,0.9180301427841187,0.6404491066932678,0.9325906038284302,0.6435835957527161
1752,313,2,0.00014857888609132175,0.9180300235748291,0.30459779500961304,0.9325774312019348,0.31651613116264343
1753,315,2,4.6405079984879194e-05,0.6356146335601807,0.9176657199859619,0.6391241550445557,0.9335847496986389
1754,321,2,8.234107917282074e-05,0.3243698179721832,0.9176657795906067,0.3297913074493408,0.9339237809181213
